ticker,company_name,source_md,json_path,status,warnings,extracted_at
6903,巨漢,Pilot_Reports/其他 - 其他電子產品及電子服務產業/6903_巨漢.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6903.json,needs_review,,2026-07-30 23:51:48 CST
6904,伯鑫,Pilot_Reports/其他 - 其他/6904_伯鑫.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6904.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6906,現觀科,Pilot_Reports/人工智慧 - 雲端平台/6906_現觀科.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6906.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6908,宏�砦C戲,Pilot_Reports/電腦及週邊設備 - 其他電腦及週邊設備/6908_宏�砦C戲.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6908.json,needs_review,,2026-07-30 23:51:48 CST
6909,創控,Pilot_Reports/半導體 - 生產製程及檢測設備/6909_創控.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6909.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6914,阜爾運通,Pilot_Reports/其他 - 其他/6914_阜爾運通.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6914.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6916,華凌,Pilot_Reports/平面顯示器 - 面板/6916_華凌.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6916.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6920,恆勁科技,Pilot_Reports/半導體 - 基板/6920_恆勁科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6920.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6921,嘉雨思-創,Pilot_Reports/Semiconductors/6921_嘉雨思-創.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6921.json,needs_review,,2026-07-30 23:51:48 CST
6922,宸曜,Pilot_Reports/電腦及週邊設備 - 工業電腦/6922_宸曜.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6922.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6923,中台,Pilot_Reports/其他 - 環保潔能服務產業/6923_中台.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6923.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6924,榮惠-KY創,Pilot_Reports/Electronic Components/6924_榮惠-KY創.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6924.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6925,意藍,Pilot_Reports/人工智慧 - 系統整合/6925_意藍.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6925.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6927,聯合聚晶,Pilot_Reports/半導體 - IC設計/6927_聯合聚晶.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6927.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6928,攸泰科技,Pilot_Reports/電腦及週邊設備 - 工業電腦/6928_攸泰科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6928.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6933,AMAX-KY,Pilot_Reports/Computer Hardware/6933_AMAX-KY.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6933.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6937,天虹,Pilot_Reports/半導體 - 生產製程及檢測設備/6937_天虹.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6937.json,needs_review,,2026-07-30 23:51:48 CST
6940,格斯科技,Pilot_Reports/電動車輛產業 - 零組件/6940_格斯科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6940.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6944,兆聯實業,Pilot_Reports/其他 - 環保潔能服務產業/6944_兆聯實業.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6944.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6947,台鎔科技,Pilot_Reports/其他 - 環保潔能服務產業/6947_台鎔科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6947.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6951,青新-創,Pilot_Reports/其他 - 環保潔能服務產業/6951_青新-創.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6951.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6952,大武山,Pilot_Reports/其他 - 農業科技業/6952_大武山.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6952.json,needs_review,,2026-07-30 23:51:48 CST
6953,家碩,Pilot_Reports/半導體 - 生產製程及檢測設備/6953_家碩.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6953.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6957,裕慶-KY,"Pilot_Reports/Furnishings, Fixtures & Appliances/6957_裕慶-KY.md",/app/projects/My-TW-Coverage/data/enrichment_all_draft/6957.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6958,日盛台駿,Pilot_Reports/其他 - 其他/6958_日盛台駿.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6958.json,needs_review,,2026-07-30 23:51:48 CST
6959,兆捷科技,Pilot_Reports/半導體 - 化學品/6959_兆捷科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6959.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6962,奕力-KY,Pilot_Reports/Electronic Components/6962_奕力-KY.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6962.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6965,中傑-KY,Pilot_Reports/Footwear & Accessories/6965_中傑-KY.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6965.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6968,萬達寵物,Pilot_Reports/貿易百貨 - 貿易商、代理商、經銷商/6968_萬達寵物.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6968.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6969,成信實業-創,Pilot_Reports/Conglomerates/6969_成信實業-創.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6969.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6977,聯純,Pilot_Reports/其他 - 環保潔能服務產業/6977_聯純.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6977.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6982,大井泵浦,Pilot_Reports/電機機械 - 傳動元件/6982_大井泵浦.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6982.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6988,威力暘-創,Pilot_Reports/Electronic Components/6988_威力暘-創.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6988.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6994,富威電力,Pilot_Reports/太陽能產業 - 太陽能發電設備_系統及系統工程/6994_富威電力.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6994.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6997,博弘,Pilot_Reports/人工智慧 - 系統整合/6997_博弘.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6997.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7402,邑錡,Pilot_Reports/電腦及週邊設備 - 其他電腦及週邊設備/7402_邑錡.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7402.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7419,達勝,Pilot_Reports/印刷電路板 - 聚亞醯胺樹脂/7419_達勝.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7419.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7507,環拓科技,Pilot_Reports/石化及塑橡膠 - 橡膠製品/7507_環拓科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7507.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7516,清淨海,Pilot_Reports/其他 - 環保潔能服務產業/7516_清淨海.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7516.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7547,碩網,Pilot_Reports/人工智慧 - 系統整合/7547_碩網.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7547.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7551,知識科技,Pilot_Reports/軟體服務 - 應用_系統軟體設計開發/7551_知識科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7551.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7556,意德士,Pilot_Reports/半導體 - 生產製程及檢測設備/7556_意德士.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7556.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
7558,群利,Pilot_Reports/運動科技 - 裝置_器材顯示器/7558_群利.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/7558.json,needs_review,,2026-07-30 23:51:48 CST
