status,ticker,company_name,source_path,target_path,mapping_source_level,chain_code,chain_name,position,subcategory,choice_count,note
moved,2404,漢唐,Pilot_Reports/2404_漢唐.md,Pilot_Reports/2404_漢唐.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,2514,龍邦,Pilot_Reports/2514_龍邦.md,Pilot_Reports/2514_龍邦.md,raw_member,S000,建材營造,中游,建設業,2,
moved,2515,中工,Pilot_Reports/2515_中工.md,Pilot_Reports/2515_中工.md,raw_member,S000,建材營造,中游,營造業,2,
moved,2516,新建,Pilot_Reports/2516_新建.md,Pilot_Reports/2516_新建.md,raw_member,S000,建材營造,中游,營造業,1,
moved,2530,華建,Pilot_Reports/2530_華建.md,Pilot_Reports/2530_華建.md,raw_member,S000,建材營造,中游,建設業,1,
moved,2535,達欣工,Pilot_Reports/2535_達欣工.md,Pilot_Reports/2535_達欣工.md,raw_member,S000,建材營造,中游,營造業,3,
moved,2543,皇昌,Pilot_Reports/2543_皇昌.md,Pilot_Reports/2543_皇昌.md,raw_member,S000,建材營造,中游,營造業,1,
moved,2546,根基,Pilot_Reports/2546_根基.md,Pilot_Reports/2546_根基.md,raw_member,S000,建材營造,中游,營造業,1,
moved,2597,潤弘,Pilot_Reports/2597_潤弘.md,Pilot_Reports/2597_潤弘.md,raw_member,S000,建材營造,上游,建材原料,7,
moved,3018,隆銘綠能,Pilot_Reports/3018_隆銘綠能.md,Pilot_Reports/3018_隆銘綠能.md,raw_member,P000,電機機械,下游,機電系統工程,2,
moved,3052,夆典,Pilot_Reports/3052_夆典.md,Pilot_Reports/3052_夆典.md,raw_member,A200,LED照明產業,下游,封裝/模組,3,
moved,3313,斐成,Pilot_Reports/3313_斐成.md,Pilot_Reports/3313_斐成.md,raw_member,S000,建材營造,中游,建設業,1,
moved,3521,台鋼建設,Pilot_Reports/3521_台鋼建設.md,Pilot_Reports/3521_台鋼建設.md,raw_member,F000,電腦及週邊設備,下游,工業電腦,2,
moved,3703,欣陸,Pilot_Reports/3703_欣陸.md,Pilot_Reports/3703_欣陸.md,raw_member,S000,建材營造,中游,營造業,4,
moved,4113,聯上,Pilot_Reports/4113_聯上.md,Pilot_Reports/4113_聯上.md,raw_member,S000,建材營造,中游,建設業,1,
moved,4550,長佳,Pilot_Reports/4550_長佳.md,Pilot_Reports/4550_長佳.md,raw_member,P000,電機機械,下游,機電系統工程,1,
moved,5511,德昌,Pilot_Reports/5511_德昌.md,Pilot_Reports/5511_德昌.md,raw_member,S000,建材營造,中游,營造業,1,
moved,5515,建國,Pilot_Reports/5515_建國.md,Pilot_Reports/5515_建國.md,raw_member,S000,建材營造,上游,建材原料,2,
moved,5516,雙喜,Pilot_Reports/5516_雙喜.md,Pilot_Reports/5516_雙喜.md,raw_member,S000,建材營造,中游,營造業,1,
moved,5519,隆大,Pilot_Reports/5519_隆大.md,Pilot_Reports/5519_隆大.md,raw_member,S000,建材營造,中游,營造業,2,
moved,5521,工信,Pilot_Reports/5521_工信.md,Pilot_Reports/5521_工信.md,raw_member,S000,建材營造,中游,營造業,1,
moved,5531,鄉林,Pilot_Reports/5531_鄉林.md,Pilot_Reports/5531_鄉林.md,raw_member,S000,建材營造,中游,建設業,1,
moved,5536,聖暉,Pilot_Reports/5536_聖暉.md,Pilot_Reports/5536_聖暉.md,map,D000,半導體,中游/下游,生產製程及檢測設備,16,
moved,5547,久舜,Pilot_Reports/5547_久舜.md,Pilot_Reports/5547_久舜.md,raw_member,S000,建材營造,中游,營造業,1,
moved,6122,擎邦,Pilot_Reports/6122_擎邦.md,Pilot_Reports/6122_擎邦.md,raw_member,P000,電機機械,下游,機電系統工程,3,
moved,6139,亞翔,Pilot_Reports/6139_亞翔.md,Pilot_Reports/6139_亞翔.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,6179,亞通,Pilot_Reports/6179_亞通.md,Pilot_Reports/6179_亞通.md,raw_member,S000,建材營造,中游,工程承攬,1,
moved,6691,洋基工程,Pilot_Reports/6691_洋基工程.md,Pilot_Reports/6691_洋基工程.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,6750,泰創工程,Pilot_Reports/6750_泰創工程.md,Pilot_Reports/6750_泰創工程.md,raw_member,A100,太陽能產業,下游,太陽能發電設備/系統及系統工程,3,
moved,6873,泓德能源,Pilot_Reports/6873_泓德能源.md,Pilot_Reports/6873_泓德能源.md,raw_member,A100,太陽能產業,下游,太陽能發電設備/系統及系統工程,7,
moved,6903,巨漢,Pilot_Reports/6903_巨漢.md,Pilot_Reports/6903_巨漢.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,7590,怡和國際,Pilot_Reports/7590_怡和國際.md,Pilot_Reports/7590_怡和國際.md,raw_member,A100,太陽能產業,下游,太陽能發電設備/系統及系統工程,4,
moved,8926,台汽電,Pilot_Reports/8926_台汽電.md,Pilot_Reports/8926_台汽電.md,raw_member,A100,太陽能產業,下游,太陽能發電設備/系統及系統工程,10,
moved,9906,欣巴巴,Pilot_Reports/9906_欣巴巴.md,Pilot_Reports/9906_欣巴巴.md,raw_member,S000,建材營造,中游,建設業,1,
moved,9933,中鼎,Pilot_Reports/9933_中鼎.md,Pilot_Reports/9933_中鼎.md,raw_member,AB10,汽電共生,上游,營造設置,3,
moved,9945,潤泰新,Pilot_Reports/9945_潤泰新.md,Pilot_Reports/9945_潤泰新.md,raw_member,S000,建材營造,上游,結構工程,7,
moved,5263,智崴,Pilot_Reports/5263_智崴.md,Pilot_Reports/5263_智崴.md,raw_member,5700,體驗科技,上游,資服,6,
moved,6184,大豐電,Pilot_Reports/6184_大豐電.md,Pilot_Reports/6184_大豐電.md,raw_member,Y000,文化創意業,上游,廣播電視/電影產業,1,
moved,6464,台數科,Pilot_Reports/6464_台數科.md,Pilot_Reports/6464_台數科.md,raw_member,X000,其他,上游,其他,1,
moved,6625,必應,Pilot_Reports/6625_必應.md,Pilot_Reports/6625_必應.md,raw_member,Y000,文化創意業,上游,流行音樂及文化內容產業,1,
moved,8487,愛爾達-創,Pilot_Reports/8487_愛爾達-創.md,Pilot_Reports/8487_愛爾達-創.md,raw_member,Y000,文化創意業,上游,廣播電視/電影產業,1,
moved,1240,茂生農經,Pilot_Reports/1240_茂生農經.md,Pilot_Reports/1240_茂生農經.md,raw_member,X000,其他,上游,農業科技業,1,
moved,6952,大武山,Pilot_Reports/6952_大武山.md,Pilot_Reports/6952_大武山.md,raw_member,X000,其他,上游,農業科技業,1,
moved,8345,超秦,Pilot_Reports/8345_超秦.md,Pilot_Reports/8345_超秦.md,raw_member,M000,食品,上游,原物料,4,
moved,2885,元大金,Pilot_Reports/2885_元大金.md,Pilot_Reports/2885_元大金.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,5902,德記,Pilot_Reports/5902_德記.md,Pilot_Reports/5902_德記.md,raw_member,V000,貿易百貨,中游,貿易商、代理商、經銷商,1,
moved,1340,勝悅-KY,Pilot_Reports/1340_勝悅-KY.md,Pilot_Reports/1340_勝悅-KY.md,raw_member,N000,石化及塑橡膠,下游,塑膠製品,1,
moved,4303,信立,Pilot_Reports/4303_信立.md,Pilot_Reports/4303_信立.md,raw_member,N000,石化及塑橡膠,下游,塑膠製品,2,
moved,8404,百和興業-KY,Pilot_Reports/8404_百和興業-KY.md,Pilot_Reports/8404_百和興業-KY.md,raw_member,O000,紡織,下游,成衣及其它家居紡織類品,1,
moved,9802,鈺齊-KY,Pilot_Reports/9802_鈺齊-KY.md,Pilot_Reports/9802_鈺齊-KY.md,raw_member,X000,其他,上游,其他,1,
moved,9904,寶成,Pilot_Reports/9904_寶成.md,Pilot_Reports/9904_寶成.md,raw_member,X000,其他,上游,其他,1,
moved,9910,豐泰,Pilot_Reports/9910_豐泰.md,Pilot_Reports/9910_豐泰.md,raw_member,X000,其他,上游,其他,1,
moved,9950,萬國通,Pilot_Reports/9950_萬國通.md,Pilot_Reports/9950_萬國通.md,raw_member,N000,石化及塑橡膠,下游,塑膠製品,1,
moved,1558,伸興,Pilot_Reports/1558_伸興.md,Pilot_Reports/1558_伸興.md,raw_member,P000,電機機械,下游,專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等),2,
moved,1604,聲寶,Pilot_Reports/1604_聲寶.md,Pilot_Reports/1604_聲寶.md,raw_member,G000,平面顯示器,下游,電視,2,
moved,1611,中電,Pilot_Reports/1611_中電.md,Pilot_Reports/1611_中電.md,raw_member,A300,電動車輛產業,上游,鋰電池材料,5,
moved,1614,三洋電,Pilot_Reports/1614_三洋電.md,Pilot_Reports/1614_三洋電.md,raw_member,I000,通信網路,下游,有線通訊設備(如電話機、傳真機),8,
moved,1626,艾美特-KY,Pilot_Reports/1626_艾美特-KY.md,Pilot_Reports/1626_艾美特-KY.md,raw_member,X000,其他,上游,其他,1,
moved,1810,和成,Pilot_Reports/1810_和成.md,Pilot_Reports/1810_和成.md,raw_member,S000,建材營造,上游,建材原料,1,
moved,2059,川湖,Pilot_Reports/2059_川湖.md,Pilot_Reports/2059_川湖.md,raw_member,F000,電腦及週邊設備,上游,其他電腦及週邊設備之零組件,2,
moved,2491,吉祥全,Pilot_Reports/2491_吉祥全.md,Pilot_Reports/2491_吉祥全.md,raw_member,A200,LED照明產業,上游,藍寶石晶圓/晶片,6,
moved,2938,床的世界,Pilot_Reports/2938_床的世界.md,Pilot_Reports/2938_床的世界.md,raw_member,V000,貿易百貨,上游,製造商,3,
moved,3516,亞帝歐,Pilot_Reports/3516_亞帝歐.md,Pilot_Reports/3516_亞帝歐.md,raw_member,A200,LED照明產業,下游,燈具/應用,3,
moved,4564,元翎,Pilot_Reports/4564_元翎.md,Pilot_Reports/4564_元翎.md,raw_member,P000,電機機械,下游,金屬加工處理,1,
moved,4930,燦星網,Pilot_Reports/4930_燦星網.md,Pilot_Reports/4930_燦星網.md,raw_member,M000,食品,上游,原物料,3,
moved,4950,金耘國際,Pilot_Reports/4950_金耘國際.md,Pilot_Reports/4950_金耘國際.md,raw_member,Q000,鋼鐵,中游,不鏽鋼棒線,2,
moved,4972,湯石照明,Pilot_Reports/4972_湯石照明.md,Pilot_Reports/4972_湯石照明.md,raw_member,A200,LED照明產業,下游,燈具/應用,1,
moved,6201,亞弘電,Pilot_Reports/6201_亞弘電.md,Pilot_Reports/6201_亞弘電.md,raw_member,C200,醫療器材,中游,醫療器材研發、設計、製造,4,
moved,6222,立軒,Pilot_Reports/6222_立軒.md,Pilot_Reports/6222_立軒.md,raw_member,A200,LED照明產業,中游,光源/磊晶,3,
moved,6584,南俊國際,Pilot_Reports/6584_南俊國際.md,Pilot_Reports/6584_南俊國際.md,raw_member,F000,電腦及週邊設備,上游,其他電腦及週邊設備之零組件,2,
moved,6616,特昇-KY,Pilot_Reports/6616_特昇-KY.md,Pilot_Reports/6616_特昇-KY.md,raw_member,X000,其他,上游,其他,1,
moved,6629,泰金-KY,Pilot_Reports/6629_泰金-KY.md,Pilot_Reports/6629_泰金-KY.md,raw_member,V000,貿易百貨,上游,製造商,1,
moved,8066,來思達,Pilot_Reports/8066_來思達.md,Pilot_Reports/8066_來思達.md,raw_member,V000,貿易百貨,中游,貿易商、代理商、經銷商,1,
moved,8426,紅木-KY,Pilot_Reports/8426_紅木-KY.md,Pilot_Reports/8426_紅木-KY.md,raw_member,X000,其他,上游,其他,1,
moved,8464,億豐,Pilot_Reports/8464_億豐.md,Pilot_Reports/8464_億豐.md,raw_member,X000,其他,上游,其他,1,
moved,9911,櫻花,Pilot_Reports/9911_櫻花.md,Pilot_Reports/9911_櫻花.md,raw_member,X000,其他,上游,其他,1,
moved,9935,慶豐富,Pilot_Reports/9935_慶豐富.md,Pilot_Reports/9935_慶豐富.md,raw_member,X000,其他,上游,其他,1,
moved,6536,碩豐,Pilot_Reports/6536_碩豐.md,Pilot_Reports/6536_碩豐.md,raw_member,F000,電腦及週邊設備,下游,工業電腦,3,
moved,2948,寶陞,Pilot_Reports/2948_寶陞.md,Pilot_Reports/2948_寶陞.md,raw_member,V000,貿易百貨,中游,貿易商、代理商、經銷商,1,
moved,1730,花仙子,Pilot_Reports/1730_花仙子.md,Pilot_Reports/1730_花仙子.md,raw_member,N000,石化及塑橡膠,下游,塑膠製品,3,
moved,1732,毛寶,Pilot_Reports/1732_毛寶.md,Pilot_Reports/1732_毛寶.md,raw_member,N000,石化及塑橡膠,下游,清潔用品,1,
moved,1817,凱撒衛,Pilot_Reports/1817_凱撒衛.md,Pilot_Reports/1817_凱撒衛.md,raw_member,S000,建材營造,上游,建材原料,2,
moved,3557,嘉威,Pilot_Reports/3557_嘉威.md,Pilot_Reports/3557_嘉威.md,raw_member,X000,其他,上游,其他,1,
moved,6504,南六,Pilot_Reports/6504_南六.md,Pilot_Reports/6504_南六.md,raw_member,C200,醫療器材,中游,醫療器材研發、設計、製造,4,
moved,7516,清淨海,Pilot_Reports/7516_清淨海.md,Pilot_Reports/7516_清淨海.md,raw_member,X000,其他,上游,環保潔能服務產業,1,
moved,8929,富堡,Pilot_Reports/8929_富堡.md,Pilot_Reports/8929_富堡.md,raw_member,C200,醫療器材,中游,醫療器材研發、設計、製造,1,
moved,8941,關中,Pilot_Reports/8941_關中.md,Pilot_Reports/8941_關中.md,raw_member,V000,貿易百貨,上游,製造商,3,
moved,9919,康那香,Pilot_Reports/9919_康那香.md,Pilot_Reports/9919_康那香.md,raw_member,C200,醫療器材,中游,醫療器材研發、設計、製造,5,
moved,2373,震旦行,Pilot_Reports/2373_震旦行.md,Pilot_Reports/2373_震旦行.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,3114,好德,Pilot_Reports/3114_好德.md,Pilot_Reports/3114_好德.md,raw_member,D000,半導體,中游,生產製程及檢測設備,6,
moved,6192,巨路,Pilot_Reports/6192_巨路.md,Pilot_Reports/6192_巨路.md,raw_member,D000,半導體,下游,IC通路,6,
moved,8374,羅昇,Pilot_Reports/8374_羅昇.md,Pilot_Reports/8374_羅昇.md,raw_member,D000,半導體,中游,生產製程及檢測設備,21,
moved,1416,廣豐,Pilot_Reports/1416_廣豐.md,Pilot_Reports/1416_廣豐.md,raw_member,R000,軟體服務,上游,應用/系統軟體設計開發,3,
moved,2453,凌群,Pilot_Reports/2453_凌群.md,Pilot_Reports/2453_凌群.md,raw_member,5100,區塊鏈,上游,交易平台,41,
moved,2468,華經,Pilot_Reports/2468_華經.md,Pilot_Reports/2468_華經.md,raw_member,R000,軟體服務,上游,應用/系統軟體設計開發,4,
moved,2471,資通,Pilot_Reports/2471_資通.md,Pilot_Reports/2471_資通.md,raw_member,5200,金融科技,上游,監理法遵,9,
moved,3147,大綜,Pilot_Reports/3147_大綜.md,Pilot_Reports/3147_大綜.md,raw_member,F000,電腦及週邊設備,下游,伺服器,4,
moved,3158,嘉實,Pilot_Reports/3158_嘉實.md,Pilot_Reports/3158_嘉實.md,map,5200,金融科技,上游,理財投資,3,
moved,4953,緯軟,Pilot_Reports/4953_緯軟.md,Pilot_Reports/4953_緯軟.md,map,5200,金融科技,上游,數位銀行,7,
moved,5209,新鼎,Pilot_Reports/5209_新鼎.md,Pilot_Reports/5209_新鼎.md,raw_member,5300,人工智慧,上游,系統整合,21,
moved,6112,邁達特,Pilot_Reports/6112_邁達特.md,Pilot_Reports/6112_邁達特.md,raw_member,5300,人工智慧,上游,系統整合,46,
moved,6214,精誠,Pilot_Reports/6214_精誠.md,Pilot_Reports/6214_精誠.md,map,R000,軟體服務,上游,應用/系統軟體設計開發,4,
moved,6221,晉泰,Pilot_Reports/6221_晉泰.md,Pilot_Reports/6221_晉泰.md,raw_member,5400,雲端運算,上游,電腦設備,13,
moved,6614,資拓宏宇,Pilot_Reports/6614_資拓宏宇.md,Pilot_Reports/6614_資拓宏宇.md,raw_member,C200,醫療器材,下游,醫療器材代理銷售及通路,48,
moved,6697,東捷資訊,Pilot_Reports/6697_東捷資訊.md,Pilot_Reports/6697_東捷資訊.md,raw_member,5300,人工智慧,上游,系統整合,18,
moved,6751,智聯服務,Pilot_Reports/6751_智聯服務.md,Pilot_Reports/6751_智聯服務.md,map,R000,軟體服務,上游,系統整合服務,1,
moved,6811,宏�硌穈T,Pilot_Reports/6811_宏�硌穈T.md,Pilot_Reports/6811_宏�硌穈T.md,map,5300,人工智慧,上游,系統整合,21,
moved,6906,現觀科,Pilot_Reports/6906_現觀科.md,Pilot_Reports/6906_現觀科.md,raw_member,5300,人工智慧,上游,雲端平台,10,
moved,6997,博弘,Pilot_Reports/6997_博弘.md,Pilot_Reports/6997_博弘.md,map,5300,人工智慧,上游,系統整合,16,
moved,7765,中華資安,Pilot_Reports/7765_中華資安.md,Pilot_Reports/7765_中華資安.md,map,5500,資通訊安全,上游,網路基礎設施,16,
moved,8099,大世科,Pilot_Reports/8099_大世科.md,Pilot_Reports/8099_大世科.md,raw_member,AD10,智慧電網,上游,系統整合服務,34,
moved,2816,旺旺保,Pilot_Reports/2816_旺旺保.md,Pilot_Reports/2816_旺旺保.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,2867,三商壽,Pilot_Reports/2867_三商壽.md,Pilot_Reports/2867_三商壽.md,raw_member,5200,金融科技,上游,保險,2,
moved,2881,富邦金,Pilot_Reports/2881_富邦金.md,Pilot_Reports/2881_富邦金.md,map,U000,金融,上游,金控業/銀行業/保險業,1,
moved,2882,國泰金,Pilot_Reports/2882_國泰金.md,Pilot_Reports/2882_國泰金.md,map,U000,金融,上游,金控業/銀行業/保險業,1,
moved,2883,凱基金,Pilot_Reports/2883_凱基金.md,Pilot_Reports/2883_凱基金.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,5859,遠壽,Pilot_Reports/5859_遠壽.md,Pilot_Reports/5859_遠壽.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,2832,台產,Pilot_Reports/2832_台產.md,Pilot_Reports/2832_台產.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,2850,新產,Pilot_Reports/2850_新產.md,Pilot_Reports/2850_新產.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,2852,第一保,Pilot_Reports/2852_第一保.md,Pilot_Reports/2852_第一保.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,2851,中再保,Pilot_Reports/2851_中再保.md,Pilot_Reports/2851_中再保.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,5878,台名,Pilot_Reports/5878_台名.md,Pilot_Reports/5878_台名.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,6028,公勝保經,Pilot_Reports/6028_公勝保經.md,Pilot_Reports/6028_公勝保經.md,raw_member,U000,金融,上游,金控業/銀行業/保險業,1,
moved,1443,立益物流,Pilot_Reports/1443_立益物流.md,Pilot_Reports/1443_立益物流.md,raw_member,X000,其他,上游,其他,1,
moved,2607,榮運,Pilot_Reports/2607_榮運.md,Pilot_Reports/2607_榮運.md,raw_member,T000,交通運輸及航運,上游,貨櫃航運,4,
moved,2612,中航,Pilot_Reports/2612_中航.md,Pilot_Reports/2612_中航.md,raw_member,T000,交通運輸及航運,上游,散裝航運,4,
moved,2636,台驊控股,Pilot_Reports/2636_台驊控股.md,Pilot_Reports/2636_台驊控股.md,raw_member,T000,交通運輸及航運,上游,海陸空貨運承攬,1,
moved,2642,宅配通,Pilot_Reports/2642_宅配通.md,Pilot_Reports/2642_宅配通.md,raw_member,T000,交通運輸及航運,上游,海陸空貨運承攬,1,
moved,2643,捷迅,Pilot_Reports/2643_捷迅.md,Pilot_Reports/2643_捷迅.md,raw_member,T000,交通運輸及航運,上游,海陸空貨運承攬,1,
moved,5601,台聯櫃,Pilot_Reports/5601_台聯櫃.md,Pilot_Reports/5601_台聯櫃.md,raw_member,T000,交通運輸及航運,上游,貨櫃運輸集散及倉儲,1,
moved,5603,陸海,Pilot_Reports/5603_陸海.md,Pilot_Reports/5603_陸海.md,raw_member,T000,交通運輸及航運,上游,貨櫃運輸集散及倉儲,1,
moved,5609,中菲行,Pilot_Reports/5609_中菲行.md,Pilot_Reports/5609_中菲行.md,raw_member,T000,交通運輸及航運,上游,海陸空貨運承攬,1,
moved,3085,新零售,Pilot_Reports/3085_新零售.md,Pilot_Reports/3085_新零售.md,raw_member,R300,電子商務,上游,物流倉儲服務,4,
moved,5278,尚凡,Pilot_Reports/5278_尚凡.md,Pilot_Reports/5278_尚凡.md,raw_member,R300,電子商務,上游,交易撮(媒)合,2,
moved,5287,數字,Pilot_Reports/5287_數字.md,Pilot_Reports/5287_數字.md,raw_member,R300,電子商務,上游,行銷廣告服務,3,
moved,7551,知識科技,Pilot_Reports/7551_知識科技.md,Pilot_Reports/7551_知識科技.md,raw_member,R000,軟體服務,上游,應用/系統軟體設計開發,4,
moved,2941,米斯特,Pilot_Reports/2941_米斯特.md,Pilot_Reports/2941_米斯特.md,raw_member,V000,貿易百貨,下游,零售通路,1,
moved,2949,欣新網,Pilot_Reports/2949_欣新網.md,Pilot_Reports/2949_欣新網.md,raw_member,R300,電子商務,上游,物流倉儲服務,7,
moved,8044,網家,Pilot_Reports/8044_網家.md,Pilot_Reports/8044_網家.md,raw_member,R300,電子商務,上游,物流倉儲服務,9,
moved,8454,富邦媒,Pilot_Reports/8454_富邦媒.md,Pilot_Reports/8454_富邦媒.md,map,R300,電子商務,上游,票券銷售,6,
moved,8472,夠麻吉,Pilot_Reports/8472_夠麻吉.md,Pilot_Reports/8472_夠麻吉.md,raw_member,R300,電子商務,上游,一般零售,4,
moved,8477,創業家,Pilot_Reports/8477_創業家.md,Pilot_Reports/8477_創業家.md,raw_member,R300,電子商務,上游,一般零售,1,
moved,1432,大魯閣,Pilot_Reports/1432_大魯閣.md,Pilot_Reports/1432_大魯閣.md,raw_member,B000,休閒娛樂,上游,娛樂服務業,2,
moved,1515,力山,Pilot_Reports/1515_力山.md,Pilot_Reports/1515_力山.md,raw_member,P000,電機機械,下游,手工具機,1,
moved,1526,日馳,Pilot_Reports/1526_日馳.md,Pilot_Reports/1526_日馳.md,raw_member,P000,電機機械,上游,傳動元件,1,
moved,1593,祺驊,Pilot_Reports/1593_祺驊.md,Pilot_Reports/1593_祺驊.md,raw_member,C200,醫療器材,上游,電子零組件、塑化材料、五金零件,2,
moved,1598,岱宇,Pilot_Reports/1598_岱宇.md,Pilot_Reports/1598_岱宇.md,raw_member,5800,運動科技,中游,健身器材,2,
moved,1736,喬山,Pilot_Reports/1736_喬山.md,Pilot_Reports/1736_喬山.md,raw_member,5800,運動科技,中游,健身器材,2,
moved,4536,拓凱,Pilot_Reports/4536_拓凱.md,Pilot_Reports/4536_拓凱.md,raw_member,B000,休閒娛樂,上游,休閒車業,2,
moved,6670,復盛應用,Pilot_Reports/6670_復盛應用.md,Pilot_Reports/6670_復盛應用.md,raw_member,B000,休閒娛樂,上游,高爾夫球具業,1,
moved,6804,明係,Pilot_Reports/6804_明係.md,Pilot_Reports/6804_明係.md,raw_member,B000,休閒娛樂,上游,休閒車業,1,
moved,8033,雷虎,Pilot_Reports/8033_雷虎.md,Pilot_Reports/8033_雷虎.md,raw_member,X000,其他,上游,其他,1,
moved,8462,柏文,Pilot_Reports/8462_柏文.md,Pilot_Reports/8462_柏文.md,raw_member,B000,休閒娛樂,上游,娛樂服務業,1,
moved,8924,大田,Pilot_Reports/8924_大田.md,Pilot_Reports/8924_大田.md,raw_member,5800,運動科技,中游,運動用品,2,
moved,8928,鉅明,Pilot_Reports/8928_鉅明.md,Pilot_Reports/8928_鉅明.md,raw_member,B000,休閒娛樂,上游,高爾夫球具業,1,
moved,8933,愛地雅,Pilot_Reports/8933_愛地雅.md,Pilot_Reports/8933_愛地雅.md,raw_member,A300,電動車輛產業,下游,電動汽車、電動機車、電動自行車,2,
moved,8938,明安,Pilot_Reports/8938_明安.md,Pilot_Reports/8938_明安.md,raw_member,B000,休閒娛樂,上游,高爾夫球具業,1,
moved,9914,美利達,Pilot_Reports/9914_美利達.md,Pilot_Reports/9914_美利達.md,map,B000,休閒娛樂,上游,休閒車業,2,
moved,9921,巨大,Pilot_Reports/9921_巨大.md,Pilot_Reports/9921_巨大.md,map,B000,休閒娛樂,上游,休閒車業,1,
moved,2724,藝舍-KY,Pilot_Reports/2724_藝舍-KY.md,Pilot_Reports/2724_藝舍-KY.md,raw_member,X000,其他,上游,其他,1,
moved,5324,士開,Pilot_Reports/5324_士開.md,Pilot_Reports/5324_士開.md,raw_member,B000,休閒娛樂,上游,旅館服務業,2,
moved,6655,科定,Pilot_Reports/6655_科定.md,Pilot_Reports/6655_科定.md,raw_member,X000,其他,上游,其他,1,
moved,8444,綠河-KY,Pilot_Reports/8444_綠河-KY.md,Pilot_Reports/8444_綠河-KY.md,raw_member,X000,其他,上游,其他,1,
moved,2603,長榮,Pilot_Reports/2603_長榮.md,Pilot_Reports/2603_長榮.md,map,T000,交通運輸及航運,上游,貨櫃航運,1,
moved,2605,新興,Pilot_Reports/2605_新興.md,Pilot_Reports/2605_新興.md,raw_member,T000,交通運輸及航運,上游,散裝航運,1,
moved,2606,裕民,Pilot_Reports/2606_裕民.md,Pilot_Reports/2606_裕民.md,raw_member,T000,交通運輸及航運,上游,散裝航運,1,
moved,2609,陽明,Pilot_Reports/2609_陽明.md,Pilot_Reports/2609_陽明.md,raw_member,T000,交通運輸及航運,上游,貨櫃航運,1,
moved,2611,志信,Pilot_Reports/2611_志信.md,Pilot_Reports/2611_志信.md,raw_member,T000,交通運輸及航運,上游,貨櫃運輸集散及倉儲,1,
moved,2613,中櫃,Pilot_Reports/2613_中櫃.md,Pilot_Reports/2613_中櫃.md,raw_member,T000,交通運輸及航運,上游,貨櫃運輸集散及倉儲,1,
moved,2615,萬海,Pilot_Reports/2615_萬海.md,Pilot_Reports/2615_萬海.md,raw_member,T000,交通運輸及航運,上游,貨櫃航運,1,
moved,2617,台航,Pilot_Reports/2617_台航.md,Pilot_Reports/2617_台航.md,raw_member,T000,交通運輸及航運,上游,散裝航運,1,
moved,2637,慧洋-KY,Pilot_Reports/2637_慧洋-KY.md,Pilot_Reports/2637_慧洋-KY.md,raw_member,T000,交通運輸及航運,上游,散裝航運,1,
moved,2641,正德,Pilot_Reports/2641_正德.md,Pilot_Reports/2641_正德.md,raw_member,T000,交通運輸及航運,上游,散裝航運,1,
moved,5608,四維航,Pilot_Reports/5608_四維航.md,Pilot_Reports/5608_四維航.md,raw_member,T000,交通運輸及航運,上游,散裝航運,1,
moved,8367,建新國際,Pilot_Reports/8367_建新國際.md,Pilot_Reports/8367_建新國際.md,raw_member,T000,交通運輸及航運,上游,貨櫃航運,2,
moved,3373,熱映,Pilot_Reports/3373_熱映.md,Pilot_Reports/3373_熱映.md,raw_member,C200,醫療器材,中游,醫療器材研發、設計、製造,1,
moved,1343,旭東環保,Pilot_Reports/1343_旭東環保.md,Pilot_Reports/1343_旭東環保.md,raw_member,N000,石化及塑橡膠,下游,塑膠製品,1,
moved,1532,勤美,Pilot_Reports/1532_勤美.md,Pilot_Reports/1532_勤美.md,raw_member,B000,休閒娛樂,上游,娛樂服務業,5,
moved,1569,濱川,Pilot_Reports/1569_濱川.md,Pilot_Reports/1569_濱川.md,raw_member,F000,電腦及週邊設備,上游,機殼,2,
moved,1584,精剛,Pilot_Reports/1584_精剛.md,Pilot_Reports/1584_精剛.md,raw_member,X000,其他,上游,其他,1,
moved,1586,和勤,Pilot_Reports/1586_和勤.md,Pilot_Reports/1586_和勤.md,raw_member,F000,電腦及週邊設備,上游,金屬、塑膠模具,4,
moved,1589,永冠-KY,Pilot_Reports/1589_永冠-KY.md,Pilot_Reports/1589_永冠-KY.md,raw_member,AB20,風力發電,上游,齒輪箱,5,
