ticker,company_name,theme_id,theme_tag,role,source_path,matched_text,confidence,status
6270,倍微,theme.sic,碳化矽,related,business.summary,碳化矽,high,needs_review
6270,倍微,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6270,倍微,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6270,倍微,theme.sic,碳化矽,upstream,supply_chain.upstream[0],碳化矽,high,needs_review
6270,倍微,theme.silicon_wafer,矽晶圓,upstream,relationships.suppliers[0],矽晶圓,high,needs_review
6271,同欣電,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
6271,同欣電,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[0],低軌衛星,high,needs_review
6271,同欣電,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[0],Tesla,medium,needs_review
6271,同欣電,theme.leo_satellite,低軌衛星,downstream,relationships.customers[0],低軌衛星,high,needs_review
6272,驊陞,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6272,驊陞,theme.ev,電動車,downstream,supply_chain.downstream[0],電動車,high,needs_review
6272,驊陞,theme.ev,電動車,downstream,relationships.customers[0],電動車,high,needs_review
6274,台燿,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
6275,元山,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6275,元山,theme.data_center,資料中心,downstream,supply_chain.downstream[4],資料中心,high,needs_review
6277,宏正,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6277,宏正,theme.data_center,資料中心,downstream,supply_chain.downstream[0],資料中心,high,needs_review
6278,台表科,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
6278,台表科,theme.ev,電動車,downstream,relationships.customers[0],電動車,high,needs_review
6281,全國電,theme.apple_supply_chain,Apple 供應鏈,upstream,supply_chain.upstream[2],Apple,medium,needs_review
6281,全國電,theme.apple_supply_chain,Apple 供應鏈,upstream,relationships.suppliers[1],Apple,medium,needs_review
6282,康舒,theme.5g,5G,related,business.summary,5G,high,needs_review
6282,康舒,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6282,康舒,theme.sic,碳化矽,upstream,supply_chain.upstream[0],碳化矽,high,needs_review
6282,康舒,theme.ev,電動車,downstream,supply_chain.downstream[0],電動車,high,needs_review
6282,康舒,theme.ev,電動車,downstream,relationships.customers[0],電動車,high,needs_review
6284,佳邦,theme.5g,5G,related,business.summary,5G,high,needs_review
6284,佳邦,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
6285,啟碁,theme.5g,5G,related,business.summary,5G,high,needs_review
6285,啟碁,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
6285,啟碁,theme.5g,5G,midstream,supply_chain.midstream[0],5G,high,needs_review
6285,啟碁,theme.leo_satellite,低軌衛星,midstream,supply_chain.midstream[0],低軌衛星,high,needs_review
6285,啟碁,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[0],低軌衛星,high,needs_review
6290,良維,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6290,良維,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6290,良維,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6290,良維,theme.data_center,資料中心,downstream,supply_chain.downstream[0],資料中心,high,needs_review
6290,良維,theme.ev,電動車,downstream,supply_chain.downstream[0],電動車,high,needs_review
6290,良維,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
6291,沛亨,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6291,沛亨,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6291,沛亨,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6291,沛亨,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
6292,迅德,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6407,相互,theme.5g,5G,related,business.summary,5G,high,needs_review
6409,旭隼,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6409,旭隼,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6409,旭隼,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
6411,晶焱,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6411,晶焱,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6412,群電,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6412,群電,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
6412,群電,theme.gan,氮化鎵,related,business.summary,氮化鎵,high,needs_review
6412,群電,theme.gan,氮化鎵,upstream,supply_chain.upstream[0],氮化鎵,high,needs_review
6412,群電,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[0],低軌衛星,high,needs_review
6414,樺漢,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,supply_chain.upstream[0],NVIDIA,medium,needs_review
6415,矽力-KY,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6415,矽力-KY,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6415,矽力-KY,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6415,矽力-KY,theme.ai_server,AI 伺服器,related,relationships.substitutes[0],AI 伺服器,high,needs_review
6415,矽力-KY,theme.ev,電動車,related,relationships.substitutes[0],電動車,high,needs_review
6416,瑞祺電通,theme.5g,5G,related,business.summary,5G,high,needs_review
6416,瑞祺電通,theme.5g,5G,midstream,supply_chain.midstream[1],5G,high,needs_review
6418,詠昇,theme.5g,5G,related,business.summary,5G,high,needs_review
6418,詠昇,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6418,詠昇,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6425,易發,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6425,易發,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
6425,易發,theme.data_center,資料中心,downstream,supply_chain.downstream[0],資料中心,high,needs_review
6426,統新,theme.5g,5G,related,business.summary,5G,high,needs_review
6426,統新,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
6426,統新,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6426,統新,theme.leo_satellite,低軌衛星,midstream,supply_chain.midstream[1],低軌衛星,high,needs_review
6426,統新,theme.data_center,資料中心,midstream,supply_chain.midstream[1],資料中心,high,needs_review
6426,統新,theme.data_center,資料中心,downstream,supply_chain.downstream[0],資料中心,high,needs_review
6426,統新,theme.data_center,資料中心,downstream,supply_chain.downstream[1],資料中心,high,needs_review
6426,統新,theme.leo_satellite,低軌衛星,downstream,relationships.customers[0],低軌衛星,high,needs_review
6426,統新,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
6426,統新,theme.leo_satellite,低軌衛星,related,relationships.competitors[0],低軌衛星,high,needs_review
6426,統新,theme.data_center,資料中心,related,relationships.competitors[0],資料中心,high,needs_review
6426,統新,theme.leo_satellite,低軌衛星,related,relationships.substitutes[0],低軌衛星,high,needs_review
6426,統新,theme.data_center,資料中心,related,relationships.substitutes[0],資料中心,high,needs_review
6435,大中,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6435,大中,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6441,廣錠,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6442,光聖,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6442,光聖,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
6443,元晶,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[1],矽晶圓,high,needs_review
6443,元晶,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[1],Tesla,medium,needs_review
6443,元晶,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[4],低軌衛星,high,needs_review
6443,元晶,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[0],Tesla,medium,needs_review
6443,元晶,theme.leo_satellite,低軌衛星,downstream,relationships.customers[3],低軌衛星,high,needs_review
6443,元晶,theme.silicon_wafer,矽晶圓,upstream,relationships.suppliers[0],矽晶圓,high,needs_review
6451,訊芯-KY,theme.5g,5G,related,business.summary,5G,high,needs_review
6451,訊芯-KY,theme.vcsel,VCSEL,related,business.summary,VCSEL,high,needs_review
6451,訊芯-KY,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6451,訊芯-KY,theme.vcsel,VCSEL,midstream,supply_chain.midstream[1],VCSEL,high,needs_review
6451,訊芯-KY,theme.5g,5G,downstream,supply_chain.downstream[2],5G,high,needs_review
6451,訊芯-KY,theme.data_center,資料中心,downstream,supply_chain.downstream[3],資料中心,high,needs_review
6451,訊芯-KY,theme.5g,5G,downstream,relationships.customers[1],5G,high,needs_review
6451,訊芯-KY,theme.data_center,資料中心,downstream,relationships.customers[2],資料中心,high,needs_review
6456,GIS-KY,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
6462,神盾,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6464,台數科,theme.5g,5G,related,business.summary,5G,high,needs_review
6464,台數科,theme.5g,5G,upstream,supply_chain.upstream[1],5G,high,needs_review
6464,台數科,theme.5g,5G,midstream,supply_chain.midstream[1],5G,high,needs_review
6464,台數科,theme.5g,5G,downstream,supply_chain.downstream[2],5G,high,needs_review
6464,台數科,theme.5g,5G,downstream,relationships.customers[1],5G,high,needs_review
6464,台數科,theme.5g,5G,upstream,relationships.suppliers[2],5G,high,needs_review
6465,威潤,theme.5g,5G,related,business.summary,5G,high,needs_review
6465,威潤,theme.5g,5G,upstream,supply_chain.upstream[1],5G,high,needs_review
6465,威潤,theme.5g,5G,upstream,relationships.suppliers[0],5G,high,needs_review
6470,宇智,theme.5g,5G,related,business.summary,5G,high,needs_review
6470,宇智,theme.5g,5G,upstream,supply_chain.upstream[0],5G,high,needs_review
6470,宇智,theme.5g,5G,upstream,supply_chain.upstream[1],5G,high,needs_review
6470,宇智,theme.5g,5G,midstream,supply_chain.midstream[0],5G,high,needs_review
6470,宇智,theme.5g,5G,midstream,supply_chain.midstream[1],5G,high,needs_review
6470,宇智,theme.5g,5G,downstream,supply_chain.downstream[1],5G,high,needs_review
6470,宇智,theme.5g,5G,downstream,supply_chain.downstream[3],5G,high,needs_review
6470,宇智,theme.5g,5G,downstream,relationships.customers[0],5G,high,needs_review
6470,宇智,theme.5g,5G,downstream,relationships.customers[2],5G,high,needs_review
6470,宇智,theme.5g,5G,upstream,relationships.suppliers[0],5G,high,needs_review
6477,安集,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[1],矽晶圓,high,needs_review
6477,安集,theme.silicon_wafer,矽晶圓,upstream,relationships.suppliers[1],矽晶圓,high,needs_review
6485,點序,theme.5g,5G,related,business.summary,5G,high,needs_review
6485,點序,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6486,互動,theme.5g,5G,related,business.summary,5G,high,needs_review
6486,互動,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
6486,互動,theme.5g,5G,upstream,supply_chain.upstream[1],5G,high,needs_review
6486,互動,theme.5g,5G,downstream,relationships.customers[0],5G,high,needs_review
6486,互動,theme.5g,5G,upstream,relationships.suppliers[0],5G,high,needs_review
6488,環球晶,theme.gan,氮化鎵,related,business.summary,氮化鎵,high,needs_review
6488,環球晶,theme.silicon_wafer,矽晶圓,related,business.summary,矽晶圓,high,needs_review
6488,環球晶,theme.sic,碳化矽,related,business.summary,碳化矽,high,needs_review
6488,環球晶,theme.silicon_wafer,矽晶圓,midstream,supply_chain.midstream[0],矽晶圓,high,needs_review
6488,環球晶,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
6494,九齊,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6498,久禾光,theme.5g,5G,related,business.summary,5G,high,needs_review
6498,久禾光,theme.silicon_photonics,矽光子,related,business.summary,矽光子,high,needs_review
6498,久禾光,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6498,久禾光,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[0],Tesla,medium,needs_review
6509,聚和,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6510,精測,theme.5g,5G,related,business.summary,5G,high,needs_review
6510,精測,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
6510,精測,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[0],NVIDIA,medium,needs_review
6512,啟發電,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[0],NVIDIA,medium,needs_review
6512,啟發電,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
6515,穎崴,theme.cpo,CPO,related,business.summary,CPO,high,needs_review
6515,穎崴,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
6515,穎崴,theme.cowos,CoWoS,downstream,relationships.customers[0],CoWoS,high,needs_review
6515,穎崴,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[0],NVIDIA,medium,needs_review
6517,保勝光學,theme.euv,EUV,related,business.summary,EUV,high,needs_review
6517,保勝光學,theme.euv,EUV,downstream,supply_chain.downstream[1],EUV,high,needs_review
6517,保勝光學,theme.euv,EUV,downstream,relationships.customers[0],EUV,high,needs_review
6525,捷敏-KY,theme.gan,氮化鎵,related,business.summary,氮化鎵,high,needs_review
6525,捷敏-KY,theme.sic,碳化矽,related,business.summary,碳化矽,high,needs_review
6525,捷敏-KY,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6525,捷敏-KY,theme.sic,碳化矽,upstream,relationships.suppliers[0],碳化矽,high,needs_review
6530,創威,theme.cpo,CPO,related,business.summary,CPO,high,needs_review
6530,創威,theme.silicon_photonics,矽光子,related,business.summary,矽光子,high,needs_review
6530,創威,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6530,創威,theme.cpo,CPO,midstream,supply_chain.midstream[3],CPO,high,needs_review
6530,創威,theme.silicon_photonics,矽光子,midstream,supply_chain.midstream[3],矽光子,high,needs_review
6530,創威,theme.data_center,資料中心,downstream,supply_chain.downstream[3],資料中心,high,needs_review
6530,創威,theme.data_center,資料中心,downstream,relationships.customers[2],資料中心,high,needs_review
6531,愛普,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
6531,愛普,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6531,愛普,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[0],NVIDIA,medium,needs_review
6531,愛普,theme.cowos,CoWoS,upstream,relationships.suppliers[0],CoWoS,high,needs_review
6533,晶心科,theme.5g,5G,related,business.summary,5G,high,needs_review
6533,晶心科,theme.5g,5G,related,relationships.substitutes[0],5G,high,needs_review
6546,正基,theme.5g,5G,related,business.summary,5G,high,needs_review
6546,正基,theme.ev,電動車,downstream,supply_chain.downstream[1],電動車,high,needs_review
6548,長科,theme.gan,氮化鎵,related,business.summary,氮化鎵,high,needs_review
6548,長科,theme.sic,碳化矽,related,business.summary,碳化矽,high,needs_review
6548,長科,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6552,易華電,theme.photoresist,光阻液,upstream,supply_chain.upstream[3],光阻液,high,needs_review
6555,榮炭,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6555,榮炭,theme.ev,電動車,downstream,supply_chain.downstream[2],電動車,high,needs_review
6555,榮炭,theme.ev,電動車,downstream,relationships.customers[1],電動車,high,needs_review
6561,是方,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6568,宏觀,theme.5g,5G,related,business.summary,5G,high,needs_review
6568,宏觀,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6568,宏觀,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6568,宏觀,theme.data_center,資料中心,downstream,supply_chain.downstream[0],資料中心,high,needs_review
6568,宏觀,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
6570,維田,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
6573,虹揚-KY,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[0],矽晶圓,high,needs_review
6573,虹揚-KY,theme.silicon_wafer,矽晶圓,upstream,relationships.suppliers[0],矽晶圓,high,needs_review
6579,研揚,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,relationships.suppliers[0],NVIDIA,medium,needs_review
6584,南俊國際,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6584,南俊國際,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[1],AI 伺服器,high,needs_review
6584,南俊國際,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,supply_chain.downstream[3],NVIDIA,medium,needs_review
6584,南俊國際,theme.ai_server,AI 伺服器,downstream,relationships.customers[0],AI 伺服器,high,needs_review
6584,南俊國際,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[2],NVIDIA,medium,needs_review
6585,鼎基,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[1],Apple,medium,needs_review
6585,鼎基,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
6588,東典光電,theme.5g,5G,related,business.summary,5G,high,needs_review
6588,東典光電,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6588,東典光電,theme.data_center,資料中心,midstream,supply_chain.midstream[0],資料中心,high,needs_review
6588,東典光電,theme.data_center,資料中心,downstream,supply_chain.downstream[0],資料中心,high,needs_review
6591,動力-KY,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[0],NVIDIA,medium,needs_review
6592,和潤企業,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6603,富強鑫,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[1],Tesla,medium,needs_review
6603,富強鑫,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[0],Tesla,medium,needs_review
6609,瀧澤科,theme.ev,電動車,downstream,relationships.customers[0],電動車,high,needs_review
6618,永虹先進,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6618,永虹先進,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6651,全宇昕,theme.sic,碳化矽,related,business.summary,碳化矽,high,needs_review
6651,全宇昕,theme.sic,碳化矽,midstream,supply_chain.midstream[3],碳化矽,high,needs_review
6651,全宇昕,theme.sic,碳化矽,upstream,relationships.suppliers[2],碳化矽,high,needs_review
6664,群翊,theme.abf_substrate,ABF 載板,related,business.summary,ABF 載板,high,needs_review
6664,群翊,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
6664,群翊,theme.cowos,CoWoS,midstream,supply_chain.midstream[0],CoWoS,high,needs_review
6664,群翊,theme.cowos,CoWoS,downstream,supply_chain.downstream[1],CoWoS,high,needs_review
6664,群翊,theme.cowos,CoWoS,downstream,relationships.customers[0],CoWoS,high,needs_review
6669,緯穎,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6669,緯穎,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6669,緯穎,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,supply_chain.upstream[1],NVIDIA,medium,needs_review
6669,緯穎,theme.hbm,HBM,upstream,supply_chain.upstream[2],HBM,high,needs_review
6669,緯穎,theme.data_center,資料中心,midstream,supply_chain.midstream[1],資料中心,high,needs_review
6669,緯穎,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[2],AI 伺服器,high,needs_review
6669,緯穎,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
6669,緯穎,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,relationships.suppliers[0],NVIDIA,medium,needs_review
6669,緯穎,theme.hbm,HBM,upstream,relationships.suppliers[1],HBM,high,needs_review
6670,復盛應用,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6670,復盛應用,theme.ev,電動車,downstream,relationships.customers[3],電動車,high,needs_review
6672,騰輝電子-KY,theme.5g,5G,related,business.summary,5G,high,needs_review
6672,騰輝電子-KY,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
6672,騰輝電子-KY,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6672,騰輝電子-KY,theme.ev,電動車,downstream,relationships.customers[0],電動車,high,needs_review
6674,鋐寶科技,theme.5g,5G,related,business.summary,5G,high,needs_review
6674,鋐寶科技,theme.5g,5G,midstream,supply_chain.midstream[3],5G,high,needs_review
6674,鋐寶科技,theme.5g,5G,downstream,supply_chain.downstream[2],5G,high,needs_review
6674,鋐寶科技,theme.5g,5G,downstream,relationships.customers[1],5G,high,needs_review
6674,鋐寶科技,theme.5g,5G,related,relationships.substitutes[0],5G,high,needs_review
6680,鑫創電子,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,supply_chain.upstream[2],NVIDIA,medium,needs_review
6680,鑫創電子,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,relationships.suppliers[0],NVIDIA,medium,needs_review
6691,洋基工程,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
6691,洋基工程,theme.cowos,CoWoS,downstream,supply_chain.downstream[1],CoWoS,high,needs_review
6691,洋基工程,theme.abf_substrate,ABF 載板,downstream,supply_chain.downstream[2],ABF 載板,high,needs_review
6691,洋基工程,theme.data_center,資料中心,downstream,supply_chain.downstream[3],資料中心,high,needs_review
6691,洋基工程,theme.abf_substrate,ABF 載板,downstream,relationships.customers[1],ABF 載板,high,needs_review
6691,洋基工程,theme.cowos,CoWoS,related,relationships.peers[0],CoWoS,high,needs_review
6693,廣閎科,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6698,旭暉應材,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6698,旭暉應材,theme.ai_server,AI 伺服器,midstream,supply_chain.midstream[2],AI 伺服器,high,needs_review
6698,旭暉應材,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[3],AI 伺服器,high,needs_review
6698,旭暉應材,theme.ai_server,AI 伺服器,downstream,relationships.customers[2],AI 伺服器,high,needs_review
6705,振躍精密,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6705,振躍精密,theme.ai_server,AI 伺服器,downstream,relationships.customers[2],AI 伺服器,high,needs_review
6706,惠特,theme.cpo,CPO,related,business.summary,CPO,high,needs_review
6706,惠特,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
6706,惠特,theme.silicon_photonics,矽光子,related,business.summary,矽光子,high,needs_review
6706,惠特,theme.cpo,CPO,midstream,supply_chain.midstream[0],CPO,high,needs_review
6706,惠特,theme.cowos,CoWoS,midstream,supply_chain.midstream[0],CoWoS,high,needs_review
6706,惠特,theme.silicon_photonics,矽光子,midstream,supply_chain.midstream[0],矽光子,high,needs_review
6706,惠特,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[1],Apple,medium,needs_review
6706,惠特,theme.cpo,CPO,downstream,supply_chain.downstream[2],CPO,high,needs_review
6706,惠特,theme.silicon_photonics,矽光子,downstream,supply_chain.downstream[2],矽光子,high,needs_review
6706,惠特,theme.cowos,CoWoS,downstream,supply_chain.downstream[3],CoWoS,high,needs_review
6706,惠特,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
6706,惠特,theme.cpo,CPO,downstream,relationships.customers[1],CPO,high,needs_review
6706,惠特,theme.silicon_photonics,矽光子,downstream,relationships.customers[1],矽光子,high,needs_review
6706,惠特,theme.cowos,CoWoS,downstream,relationships.customers[2],CoWoS,high,needs_review
6715,嘉基,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6715,嘉基,theme.vcsel,VCSEL,upstream,supply_chain.upstream[1],VCSEL,high,needs_review
6715,嘉基,theme.ai_server,AI 伺服器,midstream,supply_chain.midstream[1],AI 伺服器,high,needs_review
6715,嘉基,theme.nvidia_supply_chain,NVIDIA 供應鏈,midstream,supply_chain.midstream[1],NVIDIA,medium,needs_review
6715,嘉基,theme.leo_satellite,低軌衛星,midstream,supply_chain.midstream[1],低軌衛星,high,needs_review
6715,嘉基,theme.data_center,資料中心,midstream,supply_chain.midstream[1],資料中心,high,needs_review
6715,嘉基,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[1],低軌衛星,high,needs_review
6715,嘉基,theme.data_center,資料中心,downstream,supply_chain.downstream[1],資料中心,high,needs_review
6715,嘉基,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[0],NVIDIA,medium,needs_review
6715,嘉基,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
6719,力智,theme.gan,氮化鎵,related,business.summary,氮化鎵,high,needs_review
6727,亞泰金屬,theme.5g,5G,related,business.summary,5G,high,needs_review
6727,亞泰金屬,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6727,亞泰金屬,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6742,澤米,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
6742,澤米,theme.silicon_wafer,矽晶圓,related,business.summary,矽晶圓,high,needs_review
6742,澤米,theme.cowos,CoWoS,midstream,supply_chain.midstream[2],CoWoS,high,needs_review
6742,澤米,theme.cowos,CoWoS,downstream,supply_chain.downstream[2],CoWoS,high,needs_review
6742,澤米,theme.cowos,CoWoS,downstream,relationships.customers[1],CoWoS,high,needs_review
6750,泰創工程,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6750,泰創工程,theme.ev,電動車,related,business.summary,電動車,high,needs_review
6750,泰創工程,theme.data_center,資料中心,midstream,supply_chain.midstream[1],資料中心,high,needs_review
6750,泰創工程,theme.ev,電動車,downstream,relationships.customers[2],電動車,high,needs_review
6751,智聯服務,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
6751,智聯服務,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
6761,穩得,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
6761,穩得,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[4],AI 伺服器,high,needs_review
6761,穩得,theme.ai_server,AI 伺服器,downstream,relationships.customers[3],AI 伺服器,high,needs_review
6770,力積電,theme.hbm,HBM,related,business.summary,HBM,high,needs_review
6770,力積電,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[1],矽晶圓,high,needs_review
6770,力積電,theme.hbm,HBM,downstream,supply_chain.downstream[2],HBM,high,needs_review
6770,力積電,theme.hbm,HBM,downstream,relationships.customers[1],HBM,high,needs_review
6770,力積電,theme.silicon_wafer,矽晶圓,upstream,relationships.suppliers[0],矽晶圓,high,needs_review
6775,穎台科技,theme.5g,5G,related,business.summary,5G,high,needs_review
6775,穎台科技,theme.5g,5G,midstream,supply_chain.midstream[3],5G,high,needs_review
6775,穎台科技,theme.5g,5G,downstream,supply_chain.downstream[3],5G,high,needs_review
6775,穎台科技,theme.5g,5G,downstream,relationships.customers[2],5G,high,needs_review
