ticker,company_name,source_md,rendered_md,source_wikilinks,rendered_wikilinks,missing_wikilinks,missing_source_sections,financial_preserved,competitor_count
6723,傑智環境,Pilot_Reports/Pollution & Treatment Controls/6723_傑智環境.md,output/enrichment_all_rendered/6723_傑智環境.md,11,16,,,true,1
6725,矽科宏晟,Pilot_Reports/Specialty Industrial Machinery/6725_矽科宏晟.md,output/enrichment_all_rendered/6725_矽科宏晟.md,5,10,,,true,1
6727,亞泰金屬,Pilot_Reports/Specialty Industrial Machinery/6727_亞泰金屬.md,output/enrichment_all_rendered/6727_亞泰金屬.md,8,13,,,true,1
6728,上洋,Pilot_Reports/Consumer Electronics/6728_上洋.md,output/enrichment_all_rendered/6728_上洋.md,3,8,,,true,1
6729,機光科技,Pilot_Reports/Chemicals/6729_機光科技.md,output/enrichment_all_rendered/6729_機光科技.md,11,15,,,true,1
6732,昇佳電子,Pilot_Reports/Electronic Components/6732_昇佳電子.md,output/enrichment_all_rendered/6732_昇佳電子.md,8,13,,,true,1
6735,美達科技,Pilot_Reports/Semiconductor Equipment & Materials/6735_美達科技.md,output/enrichment_all_rendered/6735_美達科技.md,9,9,,,true,1
6737,秀育,Pilot_Reports/Computer Hardware/6737_秀育.md,output/enrichment_all_rendered/6737_秀育.md,8,13,,,true,1
6738,鼎��,Pilot_Reports/Software - Application/6738_鼎��.md,output/enrichment_all_rendered/6738_鼎��.md,4,9,,,true,1
6739,竹陞科技,Pilot_Reports/Semiconductors/6739_竹陞科技.md,output/enrichment_all_rendered/6739_竹陞科技.md,5,5,,,true,1
6741,91APP-KY,Pilot_Reports/Software - Infrastructure/6741_91APP-KY.md,output/enrichment_all_rendered/6741_91APP-KY.md,14,19,,,true,1
6742,澤米,Pilot_Reports/Electronic Components/6742_澤米.md,output/enrichment_all_rendered/6742_澤米.md,10,15,,,true,1
6743,安普新,Pilot_Reports/Consumer Electronics/6743_安普新.md,output/enrichment_all_rendered/6743_安普新.md,11,16,,,true,1
6750,泰創工程,Pilot_Reports/Engineering & Construction/6750_泰創工程.md,output/enrichment_all_rendered/6750_泰創工程.md,8,13,,,true,1
6751,智聯服務,Pilot_Reports/Information Technology Services/6751_智聯服務.md,output/enrichment_all_rendered/6751_智聯服務.md,10,15,,,true,1
6752,叡揚,Pilot_Reports/Software - Infrastructure/6752_叡揚.md,output/enrichment_all_rendered/6752_叡揚.md,11,16,,,true,1
6753,龍德造船,Pilot_Reports/Aerospace & Defense/6753_龍德造船.md,output/enrichment_all_rendered/6753_龍德造船.md,14,19,,,true,1
6754,匯僑設計,Pilot_Reports/Consulting Services/6754_匯僑設計.md,output/enrichment_all_rendered/6754_匯僑設計.md,12,13,,,true,1
6755,連鋐科技,Pilot_Reports/Computer Hardware/6755_連鋐科技.md,output/enrichment_all_rendered/6755_連鋐科技.md,6,11,,,true,1
6756,威鋒電子,Pilot_Reports/Electronic Components/6756_威鋒電子.md,output/enrichment_all_rendered/6756_威鋒電子.md,8,13,,,true,1
6757,台灣虎航,Pilot_Reports/Airlines/6757_台灣虎航.md,output/enrichment_all_rendered/6757_台灣虎航.md,12,15,,,true,1
6761,穩得,Pilot_Reports/Electronics & Computer Distribution/6761_穩得.md,output/enrichment_all_rendered/6761_穩得.md,3,8,,,true,1
6763,綠界科技,Pilot_Reports/Software - Infrastructure/6763_綠界科技.md,output/enrichment_all_rendered/6763_綠界科技.md,13,18,,,true,1
6768,志強-KY,Pilot_Reports/Footwear & Accessories/6768_志強-KY.md,output/enrichment_all_rendered/6768_志強-KY.md,8,14,,,true,1
6770,力積電,Pilot_Reports/Semiconductors/6770_力積電.md,output/enrichment_all_rendered/6770_力積電.md,15,15,,,true,1
6771,平和環保-創,Pilot_Reports/Waste Management/6771_平和環保-創.md,output/enrichment_all_rendered/6771_平和環保-創.md,6,12,,,true,1
6775,穎台科技,Pilot_Reports/Electronic Components/6775_穎台科技.md,output/enrichment_all_rendered/6775_穎台科技.md,5,10,,,true,1
6776,展�眥篕�,Pilot_Reports/Electronics & Computer Distribution/6776_展�眥篕�.md,output/enrichment_all_rendered/6776_展�眥篕�.md,15,20,,,true,1
6781,AES-KY,Pilot_Reports/Electrical Equipment & Parts/6781_AES-KY.md,output/enrichment_all_rendered/6781_AES-KY.md,9,14,,,true,1
6784,天凱科技,Pilot_Reports/Consumer Electronics/6784_天凱科技.md,output/enrichment_all_rendered/6784_天凱科技.md,8,13,,,true,1
6786,芯測,Pilot_Reports/Semiconductors/6786_芯測.md,output/enrichment_all_rendered/6786_芯測.md,9,9,,,true,1
6787,晶瑞光,Pilot_Reports/Semiconductor Equipment & Materials/6787_晶瑞光.md,output/enrichment_all_rendered/6787_晶瑞光.md,9,14,,,true,1
6788,華景電,Pilot_Reports/Electrical Equipment & Parts/6788_華景電.md,output/enrichment_all_rendered/6788_華景電.md,6,11,,,true,1
6789,采鈺,Pilot_Reports/Semiconductors/6789_采鈺.md,output/enrichment_all_rendered/6789_采鈺.md,8,8,,,true,1
6791,虎門科技,Pilot_Reports/Software - Infrastructure/6791_虎門科技.md,output/enrichment_all_rendered/6791_虎門科技.md,9,14,,,true,1
6792,詠業,Pilot_Reports/Electronic Components/6792_詠業.md,output/enrichment_all_rendered/6792_詠業.md,7,12,,,true,1
6793,天力離岸,Pilot_Reports/Specialty Industrial Machinery/6793_天力離岸.md,output/enrichment_all_rendered/6793_天力離岸.md,6,11,,,true,1
6799,來頡,Pilot_Reports/Semiconductors/6799_來頡.md,output/enrichment_all_rendered/6799_來頡.md,8,8,,,true,1
6803,崑鼎,Pilot_Reports/Waste Management/6803_崑鼎.md,output/enrichment_all_rendered/6803_崑鼎.md,5,11,,,true,1
6804,明係,Pilot_Reports/Leisure/6804_明係.md,output/enrichment_all_rendered/6804_明係.md,5,10,,,true,1
6805,富世達,Pilot_Reports/Computer Hardware/6805_富世達.md,output/enrichment_all_rendered/6805_富世達.md,8,13,,,true,1
6806,森崴能源,Pilot_Reports/Utilities - Renewable/6806_森崴能源.md,output/enrichment_all_rendered/6806_森崴能源.md,11,14,,,true,1
6807,峰源-KY,"Pilot_Reports/Furnishings, Fixtures & Appliances/6807_峰源-KY.md",output/enrichment_all_rendered/6807_峰源-KY.md,4,9,,,true,1
6811,宏�硌穈T,Pilot_Reports/Information Technology Services/6811_宏�硌穈T.md,output/enrichment_all_rendered/6811_宏�硌穈T.md,8,13,,,true,1
6812,梭特,Pilot_Reports/Specialty Industrial Machinery/6812_梭特.md,output/enrichment_all_rendered/6812_梭特.md,6,11,,,true,1
6818,連騰,Pilot_Reports/Electronic Components/6818_連騰.md,output/enrichment_all_rendered/6818_連騰.md,5,10,,,true,1
6819,眾智,Pilot_Reports/Semiconductors/6819_眾智.md,output/enrichment_all_rendered/6819_眾智.md,8,8,,,true,1
6820,連訊,Pilot_Reports/Communication Equipment/6820_連訊.md,output/enrichment_all_rendered/6820_連訊.md,9,14,,,true,1
6821,聯寶,Pilot_Reports/Electronic Components/6821_聯寶.md,output/enrichment_all_rendered/6821_聯寶.md,12,17,,,true,1
6823,濾能,Pilot_Reports/Pollution & Treatment Controls/6823_濾能.md,output/enrichment_all_rendered/6823_濾能.md,6,11,,,true,1
6825,和暢科技,Pilot_Reports/Computer Hardware/6825_和暢科技.md,output/enrichment_all_rendered/6825_和暢科技.md,6,11,,,true,1
6826,和淞,Pilot_Reports/Semiconductor Equipment & Materials/6826_和淞.md,output/enrichment_all_rendered/6826_和淞.md,5,10,,,true,1
6829,千附精密,Pilot_Reports/Specialty Industrial Machinery/6829_千附精密.md,output/enrichment_all_rendered/6829_千附精密.md,9,14,,,true,1
6830,汎銓,Pilot_Reports/Semiconductor Equipment & Materials/6830_汎銓.md,output/enrichment_all_rendered/6830_汎銓.md,5,5,,,true,2
6831,邁科,Pilot_Reports/Specialty Industrial Machinery/6831_邁科.md,output/enrichment_all_rendered/6831_邁科.md,5,10,,,true,1
6832,金鼎科,Pilot_Reports/Textile Manufacturing/6832_金鼎科.md,output/enrichment_all_rendered/6832_金鼎科.md,7,12,,,true,1
6833,太康精密,Pilot_Reports/Electrical Equipment & Parts/6833_太康精密.md,output/enrichment_all_rendered/6833_太康精密.md,6,11,,,true,1
6834,天二科技,Pilot_Reports/Electronic Components/6834_天二科技.md,output/enrichment_all_rendered/6834_天二科技.md,4,9,,,true,1
6835,圓裕,Pilot_Reports/Electrical Equipment & Parts/6835_圓裕.md,output/enrichment_all_rendered/6835_圓裕.md,3,8,,,true,1
6839,開陽能源,Pilot_Reports/Solar/6839_開陽能源.md,output/enrichment_all_rendered/6839_開陽能源.md,8,13,,,true,1
6840,東研信超,Pilot_Reports/Electronic Components/6840_東研信超.md,output/enrichment_all_rendered/6840_東研信超.md,4,9,,,true,1
6854,錼創科技-KY創,Pilot_Reports/Electronic Components/6854_錼創科技-KY創.md,output/enrichment_all_rendered/6854_錼創科技-KY創.md,6,11,,,true,1
6855,數泓科,Pilot_Reports/Tools & Accessories/6855_數泓科.md,output/enrichment_all_rendered/6855_數泓科.md,4,9,,,true,1
6858,愛比科技,Pilot_Reports/Communication Equipment/6858_愛比科技.md,output/enrichment_all_rendered/6858_愛比科技.md,6,11,,,true,1
6859,伯特光,Pilot_Reports/Metal Fabrication/6859_伯特光.md,output/enrichment_all_rendered/6859_伯特光.md,7,13,,,true,1
6862,三集瑞-KY,Pilot_Reports/Electronic Components/6862_三集瑞-KY.md,output/enrichment_all_rendered/6862_三集瑞-KY.md,4,9,,,true,1
6863,永道-KY,Pilot_Reports/Electronic Components/6863_永道-KY.md,output/enrichment_all_rendered/6863_永道-KY.md,6,11,,,true,1
6869,雲豹能源,Pilot_Reports/Utilities - Renewable/6869_雲豹能源.md,output/enrichment_all_rendered/6869_雲豹能源.md,9,13,,,true,1
6870,騰雲,Pilot_Reports/Software - Infrastructure/6870_騰雲.md,output/enrichment_all_rendered/6870_騰雲.md,14,19,,,true,1
6873,泓德能源,Pilot_Reports/Engineering & Construction/6873_泓德能源.md,output/enrichment_all_rendered/6873_泓德能源.md,11,16,,,true,1
6874,倍力,Pilot_Reports/Software - Application/6874_倍力.md,output/enrichment_all_rendered/6874_倍力.md,11,16,,,true,1
6877,鏵友益,Pilot_Reports/Semiconductor Equipment & Materials/6877_鏵友益.md,output/enrichment_all_rendered/6877_鏵友益.md,6,6,,,true,1
6878,歐付寶,Pilot_Reports/Software - Infrastructure/6878_歐付寶.md,output/enrichment_all_rendered/6878_歐付寶.md,4,9,,,true,1
6881,潤德,Pilot_Reports/Consulting Services/6881_潤德.md,output/enrichment_all_rendered/6881_潤德.md,16,17,,,true,1
6882,甲尚,Pilot_Reports/Software - Application/6882_甲尚.md,output/enrichment_all_rendered/6882_甲尚.md,7,12,,,true,1
6884,海柏特,Pilot_Reports/Computer Hardware/6884_海柏特.md,output/enrichment_all_rendered/6884_海柏特.md,10,15,,,true,1
6887,寶綠特-KY,Pilot_Reports/Waste Management/6887_寶綠特-KY.md,output/enrichment_all_rendered/6887_寶綠特-KY.md,4,10,,,true,1
6890,來億-KY,Pilot_Reports/Footwear & Accessories/6890_來億-KY.md,output/enrichment_all_rendered/6890_來億-KY.md,9,14,,,true,1
6894,衛司特,Pilot_Reports/Pollution & Treatment Controls/6894_衛司特.md,output/enrichment_all_rendered/6894_衛司特.md,5,10,,,true,1
6895,宏碩系統,Pilot_Reports/Electrical Equipment & Parts/6895_宏碩系統.md,output/enrichment_all_rendered/6895_宏碩系統.md,4,9,,,true,1
6898,程曦資訊,Pilot_Reports/Specialty Business Services/6898_程曦資訊.md,output/enrichment_all_rendered/6898_程曦資訊.md,6,12,,,true,1
6899,創為精密,Pilot_Reports/Electronic Components/6899_創為精密.md,output/enrichment_all_rendered/6899_創為精密.md,4,9,,,true,1
6901,鑽石投資,Pilot_Reports/Asset Management/6901_鑽石投資.md,output/enrichment_all_rendered/6901_鑽石投資.md,15,16,,,true,1
6902,GOGOLOOK,Pilot_Reports/Software - Application/6902_GOGOLOOK.md,output/enrichment_all_rendered/6902_GOGOLOOK.md,10,15,,,true,1
6903,巨漢,Pilot_Reports/Engineering & Construction/6903_巨漢.md,output/enrichment_all_rendered/6903_巨漢.md,13,13,,,true,1
6904,伯鑫,Pilot_Reports/Tools & Accessories/6904_伯鑫.md,output/enrichment_all_rendered/6904_伯鑫.md,3,8,,,true,1
6906,現觀科,Pilot_Reports/Information Technology Services/6906_現觀科.md,output/enrichment_all_rendered/6906_現觀科.md,12,17,,,true,1
6908,宏�砦C戲,Pilot_Reports/Electronic Gaming & Multimedia/6908_宏�砦C戲.md,output/enrichment_all_rendered/6908_宏�砦C戲.md,14,14,,,true,1
6909,創控,Pilot_Reports/Specialty Industrial Machinery/6909_創控.md,output/enrichment_all_rendered/6909_創控.md,4,9,,,true,1
6914,阜爾運通,Pilot_Reports/Business Equipment & Supplies/6914_阜爾運通.md,output/enrichment_all_rendered/6914_阜爾運通.md,5,10,,,true,1
6916,華凌,Pilot_Reports/Electronic Components/6916_華凌.md,output/enrichment_all_rendered/6916_華凌.md,8,13,,,true,1
6920,恆勁科技,Pilot_Reports/Semiconductor Equipment & Materials/6920_恆勁科技.md,output/enrichment_all_rendered/6920_恆勁科技.md,9,14,,,true,1
6921,嘉雨思-創,Pilot_Reports/Semiconductors/6921_嘉雨思-創.md,output/enrichment_all_rendered/6921_嘉雨思-創.md,10,10,,,true,1
6922,宸曜,Pilot_Reports/Computer Hardware/6922_宸曜.md,output/enrichment_all_rendered/6922_宸曜.md,9,14,,,true,1
6923,中台,Pilot_Reports/Waste Management/6923_中台.md,output/enrichment_all_rendered/6923_中台.md,8,14,,,true,1
6924,榮惠-KY創,Pilot_Reports/Electronic Components/6924_榮惠-KY創.md,output/enrichment_all_rendered/6924_榮惠-KY創.md,6,11,,,true,1
6925,意藍,Pilot_Reports/Software - Infrastructure/6925_意藍.md,output/enrichment_all_rendered/6925_意藍.md,7,12,,,true,1
6927,聯合聚晶,Pilot_Reports/Electronic Components/6927_聯合聚晶.md,output/enrichment_all_rendered/6927_聯合聚晶.md,3,8,,,true,1
6928,攸泰科技,Pilot_Reports/Computer Hardware/6928_攸泰科技.md,output/enrichment_all_rendered/6928_攸泰科技.md,7,12,,,true,1
6933,AMAX-KY,Pilot_Reports/Computer Hardware/6933_AMAX-KY.md,output/enrichment_all_rendered/6933_AMAX-KY.md,10,15,,,true,1
6937,天虹,Pilot_Reports/Semiconductors/6937_天虹.md,output/enrichment_all_rendered/6937_天虹.md,6,6,,,true,1
6940,格斯科技,Pilot_Reports/Electrical Equipment & Parts/6940_格斯科技.md,output/enrichment_all_rendered/6940_格斯科技.md,7,12,,,true,1
6944,兆聯實業,Pilot_Reports/Pollution & Treatment Controls/6944_兆聯實業.md,output/enrichment_all_rendered/6944_兆聯實業.md,7,12,,,true,1
6947,台鎔科技,Pilot_Reports/Waste Management/6947_台鎔科技.md,output/enrichment_all_rendered/6947_台鎔科技.md,7,13,,,true,1
6951,青新-創,Pilot_Reports/Waste Management/6951_青新-創.md,output/enrichment_all_rendered/6951_青新-創.md,4,10,,,true,1
6952,大武山,Pilot_Reports/Farm Products/6952_大武山.md,output/enrichment_all_rendered/6952_大武山.md,7,7,,,true,2
6953,家碩,Pilot_Reports/Semiconductor Equipment & Materials/6953_家碩.md,output/enrichment_all_rendered/6953_家碩.md,7,12,,,true,1
6957,裕慶-KY,"Pilot_Reports/Furnishings, Fixtures & Appliances/6957_裕慶-KY.md",output/enrichment_all_rendered/6957_裕慶-KY.md,9,14,,,true,1
6958,日盛台駿,Pilot_Reports/Credit Services/6958_日盛台駿.md,output/enrichment_all_rendered/6958_日盛台駿.md,8,8,,,true,1
6959,兆捷科技,Pilot_Reports/Specialty Chemicals/6959_兆捷科技.md,output/enrichment_all_rendered/6959_兆捷科技.md,11,16,,,true,1
6962,奕力-KY,Pilot_Reports/Electronic Components/6962_奕力-KY.md,output/enrichment_all_rendered/6962_奕力-KY.md,5,10,,,true,1
6965,中傑-KY,Pilot_Reports/Footwear & Accessories/6965_中傑-KY.md,output/enrichment_all_rendered/6965_中傑-KY.md,6,11,,,true,1
6968,萬達寵物,Pilot_Reports/Packaged Foods/6968_萬達寵物.md,output/enrichment_all_rendered/6968_萬達寵物.md,8,10,,,true,1
6969,成信實業-創,Pilot_Reports/Conglomerates/6969_成信實業-創.md,output/enrichment_all_rendered/6969_成信實業-創.md,5,10,,,true,1
6977,聯純,Pilot_Reports/Utilities - Regulated Water/6977_聯純.md,output/enrichment_all_rendered/6977_聯純.md,9,10,,,true,1
6982,大井泵浦,Pilot_Reports/Specialty Industrial Machinery/6982_大井泵浦.md,output/enrichment_all_rendered/6982_大井泵浦.md,4,9,,,true,1
6988,威力暘-創,Pilot_Reports/Electronic Components/6988_威力暘-創.md,output/enrichment_all_rendered/6988_威力暘-創.md,5,10,,,true,1
6994,富威電力,Pilot_Reports/Utilities - Renewable/6994_富威電力.md,output/enrichment_all_rendered/6994_富威電力.md,11,14,,,true,1
6997,博弘,Pilot_Reports/Information Technology Services/6997_博弘.md,output/enrichment_all_rendered/6997_博弘.md,8,13,,,true,1
7402,邑錡,Pilot_Reports/Security & Protection Services/7402_邑錡.md,output/enrichment_all_rendered/7402_邑錡.md,3,8,,,true,1
7419,達勝,Pilot_Reports/Electronic Components/7419_達勝.md,output/enrichment_all_rendered/7419_達勝.md,3,8,,,true,1
7507,環拓科技,Pilot_Reports/Waste Management/7507_環拓科技.md,output/enrichment_all_rendered/7507_環拓科技.md,3,9,,,true,1
7516,清淨海,Pilot_Reports/Household & Personal Products/7516_清淨海.md,output/enrichment_all_rendered/7516_清淨海.md,6,11,,,true,1
7547,碩網,Pilot_Reports/Software - Infrastructure/7547_碩網.md,output/enrichment_all_rendered/7547_碩網.md,9,14,,,true,1
7551,知識科技,Pilot_Reports/Internet Content & Information/7551_知識科技.md,output/enrichment_all_rendered/7551_知識科技.md,4,7,,,true,1
7556,意德士,Pilot_Reports/Electronic Components/7556_意德士.md,output/enrichment_all_rendered/7556_意德士.md,4,9,,,true,1
7558,群利,Pilot_Reports/Scientific & Technical Instruments/7558_群利.md,output/enrichment_all_rendered/7558_群利.md,5,5,,,true,1
7578,利百景,Pilot_Reports/Waste Management/7578_利百景.md,output/enrichment_all_rendered/7578_利百景.md,6,12,,,true,1
7590,怡和國際,Pilot_Reports/Engineering & Construction/7590_怡和國際.md,output/enrichment_all_rendered/7590_怡和國際.md,4,9,,,true,1
7610,聯友金屬-創,Pilot_Reports/Other Industrial Metals & Mining/7610_聯友金屬-創.md,output/enrichment_all_rendered/7610_聯友金屬-創.md,13,15,,,true,1
7702,前端風電,Pilot_Reports/Metal Fabrication/7702_前端風電.md,output/enrichment_all_rendered/7702_前端風電.md,8,14,,,true,1
7704,明遠精密,Pilot_Reports/Electrical Equipment & Parts/7704_明遠精密.md,output/enrichment_all_rendered/7704_明遠精密.md,5,10,,,true,1
7711,永擎,Pilot_Reports/Computer Hardware/7711_永擎.md,output/enrichment_all_rendered/7711_永擎.md,9,14,,,true,1
7721,微程式,Pilot_Reports/Software - Infrastructure/7721_微程式.md,output/enrichment_all_rendered/7721_微程式.md,11,16,,,true,1
7722,LINEPAY,Pilot_Reports/Software - Infrastructure/7722_LINEPAY.md,output/enrichment_all_rendered/7722_LINEPAY.md,7,12,,,true,1
7728,光焱科技,Pilot_Reports/Semiconductors/7728_光焱科技.md,output/enrichment_all_rendered/7728_光焱科技.md,7,7,,,true,1
7730,暉盛-創,Pilot_Reports/Specialty Industrial Machinery/7730_暉盛-創.md,output/enrichment_all_rendered/7730_暉盛-創.md,5,10,,,true,1
7740,熙特爾-創,Pilot_Reports/Utilities - Regulated Electric/7740_熙特爾-創.md,output/enrichment_all_rendered/7740_熙特爾-創.md,5,6,,,true,1
7742,天弘化,Pilot_Reports/Specialty Chemicals/7742_天弘化.md,output/enrichment_all_rendered/7742_天弘化.md,8,13,,,true,1
7749,意騰-KY,Pilot_Reports/Software - Infrastructure/7749_意騰-KY.md,output/enrichment_all_rendered/7749_意騰-KY.md,10,15,,,true,1
7750,新代,Pilot_Reports/Electrical Equipment & Parts/7750_新代.md,output/enrichment_all_rendered/7750_新代.md,5,5,,,true,2
7765,中華資安,Pilot_Reports/Information Technology Services/7765_中華資安.md,output/enrichment_all_rendered/7765_中華資安.md,6,11,,,true,1
7769,鴻勁,Pilot_Reports/Semiconductor Equipment & Materials/7769_鴻勁.md,output/enrichment_all_rendered/7769_鴻勁.md,10,10,,,true,1
7786,東方風能,Pilot_Reports/Specialty Business Services/7786_東方風能.md,output/enrichment_all_rendered/7786_東方風能.md,4,10,,,true,1
7788,松川精密,Pilot_Reports/Electrical Equipment & Parts/7788_松川精密.md,output/enrichment_all_rendered/7788_松川精密.md,4,9,,,true,1
7795,長廣,Pilot_Reports/Specialty Industrial Machinery/7795_長廣.md,output/enrichment_all_rendered/7795_長廣.md,7,12,,,true,1
7812,稜研科技,Pilot_Reports/Communication Equipment/7812_稜研科技.md,output/enrichment_all_rendered/7812_稜研科技.md,11,16,,,true,1
7815,新特,Pilot_Reports/Semiconductors/7815_新特.md,output/enrichment_all_rendered/7815_新特.md,9,9,,,true,1
7819,精誠金融,Pilot_Reports/Software - Infrastructure/7819_精誠金融.md,output/enrichment_all_rendered/7819_精誠金融.md,7,12,,,true,1
7823,奧義賽博-KY創,Pilot_Reports/Software - Infrastructure/7823_奧義賽博-KY創.md,output/enrichment_all_rendered/7823_奧義賽博-KY創.md,9,14,,,true,1
7828,創新服務,Pilot_Reports/Specialty Industrial Machinery/7828_創新服務.md,output/enrichment_all_rendered/7828_創新服務.md,3,8,,,true,1
7833,綠岩能源,Pilot_Reports/Utilities - Renewable/7833_綠岩能源.md,output/enrichment_all_rendered/7833_綠岩能源.md,5,9,,,true,1
7861,貝爾威勒,Pilot_Reports/Electronic Components/7861_貝爾威勒.md,output/enrichment_all_rendered/7861_貝爾威勒.md,14,19,,,true,1
8011,台通,Pilot_Reports/Communication Equipment/8011_台通.md,output/enrichment_all_rendered/8011_台通.md,7,12,,,true,1
8016,矽創,Pilot_Reports/Semiconductors/8016_矽創.md,output/enrichment_all_rendered/8016_矽創.md,9,9,,,true,1
8021,尖點,Pilot_Reports/Tools & Accessories/8021_尖點.md,output/enrichment_all_rendered/8021_尖點.md,10,15,,,true,1
8024,佑華,Pilot_Reports/Semiconductors/8024_佑華.md,output/enrichment_all_rendered/8024_佑華.md,8,8,,,true,1
8027,鈦昇,Pilot_Reports/Specialty Industrial Machinery/8027_鈦昇.md,output/enrichment_all_rendered/8027_鈦昇.md,11,16,,,true,1
8028,昇陽半導體,Pilot_Reports/Semiconductor Equipment & Materials/8028_昇陽半導體.md,output/enrichment_all_rendered/8028_昇陽半導體.md,7,8,,,true,1
8032,光菱,Pilot_Reports/Computer Hardware/8032_光菱.md,output/enrichment_all_rendered/8032_光菱.md,7,12,,,true,1
8033,雷虎,Pilot_Reports/Leisure/8033_雷虎.md,output/enrichment_all_rendered/8033_雷虎.md,4,9,,,true,1
8034,榮群,Pilot_Reports/Communication Equipment/8034_榮群.md,output/enrichment_all_rendered/8034_榮群.md,9,14,,,true,1
8038,長園科,Pilot_Reports/Electrical Equipment & Parts/8038_長園科.md,output/enrichment_all_rendered/8038_長園科.md,6,11,,,true,1
8039,台虹,Pilot_Reports/Electronic Components/8039_台虹.md,output/enrichment_all_rendered/8039_台虹.md,9,14,,,true,1
8040,九暘,Pilot_Reports/Semiconductors/8040_九暘.md,output/enrichment_all_rendered/8040_九暘.md,6,6,,,true,1
8042,金山電,Pilot_Reports/Electronic Components/8042_金山電.md,output/enrichment_all_rendered/8042_金山電.md,8,12,,,true,1
8043,蜜望實,Pilot_Reports/Electronic Components/8043_蜜望實.md,output/enrichment_all_rendered/8043_蜜望實.md,5,10,,,true,1
8044,網家,Pilot_Reports/Internet Retail/8044_網家.md,output/enrichment_all_rendered/8044_網家.md,8,13,,,true,1
8045,達運光電,Pilot_Reports/Communication Equipment/8045_達運光電.md,output/enrichment_all_rendered/8045_達運光電.md,9,14,,,true,1
8046,南電,Pilot_Reports/Electronic Components/8046_南電.md,output/enrichment_all_rendered/8046_南電.md,21,26,,,true,1
8047,星雲,Pilot_Reports/Specialty Industrial Machinery/8047_星雲.md,output/enrichment_all_rendered/8047_星雲.md,5,10,,,true,1
8048,德勝,Pilot_Reports/Communication Equipment/8048_德勝.md,output/enrichment_all_rendered/8048_德勝.md,7,12,,,true,1
8049,晶采,Pilot_Reports/Electronic Components/8049_晶采.md,output/enrichment_all_rendered/8049_晶采.md,4,9,,,true,1
8050,廣積,Pilot_Reports/Computer Hardware/8050_廣積.md,output/enrichment_all_rendered/8050_廣積.md,10,15,,,true,1
8054,安國,Pilot_Reports/Computer Hardware/8054_安國.md,output/enrichment_all_rendered/8054_安國.md,10,15,,,true,1
8059,凱碩,Pilot_Reports/Communication Equipment/8059_凱碩.md,output/enrichment_all_rendered/8059_凱碩.md,10,15,,,true,1
8064,東捷,Pilot_Reports/Semiconductor Equipment & Materials/8064_東捷.md,output/enrichment_all_rendered/8064_東捷.md,10,10,,,true,1
8066,來思達,"Pilot_Reports/Furnishings, Fixtures & Appliances/8066_來思達.md",output/enrichment_all_rendered/8066_來思達.md,5,10,,,true,1
8067,志旭,Pilot_Reports/Electronics & Computer Distribution/8067_志旭.md,output/enrichment_all_rendered/8067_志旭.md,17,22,,,true,1
8068,全達,Pilot_Reports/Electronics & Computer Distribution/8068_全達.md,output/enrichment_all_rendered/8068_全達.md,4,9,,,true,1
8069,元太,Pilot_Reports/Electronic Components/8069_元太.md,output/enrichment_all_rendered/8069_元太.md,10,15,,,true,1
8070,長華,Pilot_Reports/Electronics & Computer Distribution/8070_長華.md,output/enrichment_all_rendered/8070_長華.md,22,27,,,true,1
8071,能率網通,Pilot_Reports/Computer Hardware/8071_能率網通.md,output/enrichment_all_rendered/8071_能率網通.md,4,10,,,true,1
8072,陞泰,Pilot_Reports/Electronics & Computer Distribution/8072_陞泰.md,output/enrichment_all_rendered/8072_陞泰.md,8,13,,,true,1
8074,鉅橡,Pilot_Reports/Electronic Components/8074_鉅橡.md,output/enrichment_all_rendered/8074_鉅橡.md,8,13,,,true,1
8076,伍豐,Pilot_Reports/Computer Hardware/8076_伍豐.md,output/enrichment_all_rendered/8076_伍豐.md,7,12,,,true,1
8080,泰霖,Pilot_Reports/Electronic Components/8080_泰霖.md,output/enrichment_all_rendered/8080_泰霖.md,7,12,,,true,1
8081,致新,Pilot_Reports/Semiconductors/8081_致新.md,output/enrichment_all_rendered/8081_致新.md,8,8,,,true,1
8084,巨虹,Pilot_Reports/Semiconductors/8084_巨虹.md,output/enrichment_all_rendered/8084_巨虹.md,6,6,,,true,1
8085,福華,Pilot_Reports/Electronic Components/8085_福華.md,output/enrichment_all_rendered/8085_福華.md,6,11,,,true,1
8086,宏捷科,Pilot_Reports/Semiconductors/8086_宏捷科.md,output/enrichment_all_rendered/8086_宏捷科.md,12,12,,,true,1
8087,麗升能源,Pilot_Reports/Utilities - Renewable/8087_麗升能源.md,output/enrichment_all_rendered/8087_麗升能源.md,8,12,,,true,1
8088,品安,Pilot_Reports/Computer Hardware/8088_品安.md,output/enrichment_all_rendered/8088_品安.md,6,11,,,true,1
8089,康全電訊,Pilot_Reports/Communication Equipment/8089_康全電訊.md,output/enrichment_all_rendered/8089_康全電訊.md,12,17,,,true,1
8091,翔名,Pilot_Reports/Semiconductors/8091_翔名.md,output/enrichment_all_rendered/8091_翔名.md,8,8,,,true,1
8092,建暐,Pilot_Reports/Specialty Industrial Machinery/8092_建暐.md,output/enrichment_all_rendered/8092_建暐.md,5,10,,,true,1
8093,保銳,Pilot_Reports/Computer Hardware/8093_保銳.md,output/enrichment_all_rendered/8093_保銳.md,7,12,,,true,1
